rental_id,branch,vehicle_type,rental_start,rental_end,rental_hours,price,feedback_score,maintenance_required
328,HCM District 1,Car,2025-05-11,2025-05-12 01:00:00,25,175,1,0
329,Da Nang City,Electric Scooter,2025-04-18,2025-04-19 12:00:00,36,360,5,1
330,Hanoi Center,Car,2025-08-17,2025-08-18 06:00:00,30,150,5,0
331,HCM District 1,Electric Scooter,2025-03-21,2025-03-21 23:00:00,23,345,1,0
332,HCM District 1,Electric Scooter,2025-04-24,2025-04-24 11:00:00,11,88,4,1
333,Hanoi Center,Electric Scooter,2025-01-03,2025-01-03 03:00:00,3,30,2,0
334,HCM District 1,Electric Scooter,2025-10-21,2025-10-23 17:00:00,65,520,4,1
335,Hanoi Center,Car,2025-03-07,2025-03-08 05:00:00,29,261,5,0
336,Hanoi Center,Car,2025-01-07,2025-01-07 23:00:00,23,437,1,1
337,HCM District 1,Bike,2025-01-10,2025-01-10 14:00:00,14,196,3,0
338,HCM District 1,Bike,2025-02-02,2025-02-04 08:00:00,56,784,1,0
339,Hanoi Center,Bike,2025-07-12,2025-07-12 07:00:00,7,56,3,1
340,Hanoi Center,Bike,2025-09-22,2025-09-24 02:00:00,50,850,4,1
341,HCM District 1,Bike,2025-01-28,2025-01-28 10:00:00,10,200,2,1
342,Da Nang City,Electric Scooter,2025-02-01,2025-02-03 16:00:00,64,320,1,1
343,Da Nang City,Car,2025-01-03,2025-01-04 15:00:00,39,429,2,1
344,Da Nang City,Electric Scooter,2025-09-20,2025-09-20 03:00:00,3,24,1,1
345,HCM District 1,Car,2025-09-14,2025-09-15 14:00:00,38,380,5,1
346,Da Nang City,Electric Scooter,2025-05-26,2025-05-26 19:00:00,19,228,2,0
347,Hanoi Center,Bike,2025-05-06,2025-05-08 00:00:00,48,432,1,1
348,Hanoi Center,Electric Scooter,2025-03-02,2025-03-04 21:00:00,69,1104,4,1
349,Hanoi Center,Electric Scooter,2025-02-03,2025-02-03 15:00:00,15,270,3,1
350,HCM District 1,Electric Scooter,2025-01-22,2025-01-23 14:00:00,38,646,1,0
351,Hanoi Center,Electric Scooter,2025-08-14,2025-08-15 16:00:00,40,800,5,1
352,Hanoi Center,Electric Scooter,2025-09-15,2025-09-17 06:00:00,54,378,4,0
353,Da Nang City,Electric Scooter,2025-05-10,2025-05-12 20:00:00,68,816,4,1
354,Da Nang City,Electric Scooter,2025-02-09,2025-02-09 22:00:00,22,418,2,1
355,Da Nang City,Bike,2025-08-05,2025-08-06 15:00:00,39,390,5,0
356,Da Nang City,Car,2025-03-27,2025-03-29 23:00:00,71,426,3,0
357,HCM District 1,Car,2025-04-01,2025-04-01 14:00:00,14,126,4,1
358,HCM District 1,Electric Scooter,2025-04-26,2025-04-27 22:00:00,46,368,2,0
359,Da Nang City,Car,2025-10-19,2025-10-21 05:00:00,53,530,2,1
360,Hanoi Center,Electric Scooter,2025-06-29,2025-07-01 15:00:00,63,693,5,1
361,HCM District 1,Electric Scooter,2025-01-28,2025-01-30 22:00:00,70,1120,5,1
362,HCM District 1,Car,2025-01-01,2025-01-02 12:00:00,36,216,5,1
363,HCM District 1,Bike,2025-01-19,2025-01-20 03:00:00,27,162,4,1
364,Da Nang City,Electric Scooter,2025-04-28,2025-04-29 06:00:00,30,330,3,1
365,Hanoi Center,Electric Scooter,2025-05-05,2025-05-05 10:00:00,10,120,4,0
366,Hanoi Center,Bike,2025-03-15,2025-03-17 16:00:00,64,896,1,1
367,Hanoi Center,Electric Scooter,2025-02-21,2025-02-22 03:00:00,27,540,3,0
368,HCM District 1,Car,2025-06-07,2025-06-07 08:00:00,8,96,5,0
369,Da Nang City,Bike,2025-06-28,2025-06-30 05:00:00,53,477,1,0
370,Hanoi Center,Car,2025-07-27,2025-07-27 01:00:00,1,6,4,0
371,Hanoi Center,Electric Scooter,2025-07-12,2025-07-14 13:00:00,61,1159,5,0
372,Da Nang City,Car,2025-05-07,2025-05-08 14:00:00,38,570,2,1
373,Hanoi Center,Car,2025-09-16,2025-09-16 22:00:00,22,176,4,0
374,HCM District 1,Bike,2025-03-23,2025-03-25 13:00:00,61,1220,4,1
375,Da Nang City,Electric Scooter,2025-09-04,2025-09-06 03:00:00,51,510,1,1
376,Da Nang City,Electric Scooter,2025-10-14,2025-10-17 00:00:00,72,792,5,1
377,HCM District 1,Electric Scooter,2025-10-19,2025-10-19 11:00:00,11,176,4,0
378,HCM District 1,Bike,2025-06-25,2025-06-26 08:00:00,32,288,2,0
379,Da Nang City,Car,2025-01-26,2025-01-26 02:00:00,2,16,2,0
380,Da Nang City,Bike,2025-02-11,2025-02-11 18:00:00,18,144,4,1
381,Hanoi Center,Electric Scooter,2025-09-04,2025-09-06 16:00:00,64,1152,5,1
382,Hanoi Center,Bike,2025-02-07,2025-02-09 05:00:00,53,901,4,0
383,HCM District 1,Car,2025-01-30,2025-01-30 01:00:00,1,12,5,0
384,HCM District 1,Bike,2025-10-09,2025-10-10 03:00:00,27,270,3,0
385,Hanoi Center,Car,2025-04-13,2025-04-15 08:00:00,56,784,4,0
386,HCM District 1,Bike,2025-09-02,2025-09-04 06:00:00,54,918,5,1
387,Da Nang City,Bike,2025-08-21,2025-08-22 18:00:00,42,714,1,0
388,Da Nang City,Electric Scooter,2025-08-28,2025-08-28 15:00:00,15,225,1,1
389,Hanoi Center,Electric Scooter,2025-05-04,2025-05-06 20:00:00,68,1020,4,0
390,HCM District 1,Electric Scooter,2025-02-11,2025-02-12 06:00:00,30,210,2,1
391,HCM District 1,Car,2025-06-21,2025-06-22 12:00:00,36,612,1,1
392,Hanoi Center,Electric Scooter,2025-07-18,2025-07-20 11:00:00,59,944,5,0
393,HCM District 1,Car,2025-08-18,2025-08-19 15:00:00,39,624,2,0
394,Da Nang City,Car,2025-06-19,2025-06-20 13:00:00,37,296,2,0
395,HCM District 1,Car,2025-05-05,2025-05-05 05:00:00,5,30,5,0
396,Hanoi Center,Electric Scooter,2025-09-07,2025-09-09 12:00:00,60,1020,5,0
397,Da Nang City,Bike,2025-02-23,2025-02-23 21:00:00,21,231,5,0
398,Da Nang City,Car,2025-04-23,2025-04-23 03:00:00,3,42,5,0
399,Da Nang City,Car,2025-05-26,2025-05-27 20:00:00,44,836,2,0
400,HCM District 1,Electric Scooter,2025-01-31,2025-02-02 06:00:00,54,702,3,1
401,HCM District 1,Car,2025-10-05,2025-10-06 08:00:00,32,576,1,1
402,Da Nang City,Car,2025-10-13,2025-10-16 00:00:00,72,432,3,1
403,Hanoi Center,Electric Scooter,2025-08-08,2025-08-10 08:00:00,56,672,1,1
404,Da Nang City,Electric Scooter,2025-06-21,2025-06-21 21:00:00,21,105,2,1
405,HCM District 1,Bike,2025-09-01,2025-09-03 10:00:00,58,928,2,0
406,Hanoi Center,Bike,2025-01-17,2025-01-17 17:00:00,17,255,5,1
407,Da Nang City,Electric Scooter,2025-06-29,2025-06-29 09:00:00,9,72,4,0
408,Da Nang City,Car,2025-10-11,2025-10-11 20:00:00,20,160,4,0
409,Da Nang City,Bike,2025-03-16,2025-03-18 01:00:00,49,343,2,0
410,Hanoi Center,Electric Scooter,2025-05-19,2025-05-21 02:00:00,50,1000,4,1
411,HCM District 1,Car,2025-01-29,2025-01-30 12:00:00,36,576,3,0
412,Da Nang City,Car,2025-03-11,2025-03-12 21:00:00,45,720,4,1
413,Da Nang City,Bike,2025-02-05,2025-02-07 06:00:00,54,378,1,0
414,HCM District 1,Car,2025-10-15,2025-10-15 12:00:00,12,108,3,0
415,HCM District 1,Electric Scooter,2025-04-20,2025-04-20 02:00:00,2,10,5,0
416,Hanoi Center,Bike,2025-08-29,2025-08-30 05:00:00,29,145,2,1
417,Da Nang City,Car,2025-07-26,2025-07-28 20:00:00,68,1088,2,0
418,Da Nang City,Electric Scooter,2025-07-08,2025-07-09 12:00:00,36,324,4,0
419,Hanoi Center,Car,2025-04-15,2025-04-16 01:00:00,25,275,3,1
420,HCM District 1,Electric Scooter,2025-08-14,2025-08-15 18:00:00,42,798,2,1
421,Hanoi Center,Bike,2025-03-16,2025-03-17 11:00:00,35,560,3,1
422,Da Nang City,Car,2025-09-06,2025-09-07 13:00:00,37,629,2,0
423,Hanoi Center,Bike,2025-04-27,2025-04-27 19:00:00,19,380,5,1
424,Hanoi Center,Bike,2025-02-04,2025-02-06 19:00:00,67,469,2,0
425,HCM District 1,Car,2025-03-19,2025-03-20 22:00:00,46,736,3,1
426,HCM District 1,Car,2025-05-28,2025-05-30 17:00:00,65,585,2,0
427,HCM District 1,Car,2025-04-02,2025-04-03 20:00:00,44,484,5,1
428,Hanoi Center,Electric Scooter,2025-08-08,2025-08-09 15:00:00,39,741,3,0
429,HCM District 1,Electric Scooter,2025-09-26,2025-09-27 02:00:00,26,364,5,1
430,Hanoi Center,Car,2025-08-05,2025-08-06 03:00:00,27,216,5,0
431,HCM District 1,Car,2025-08-31,2025-09-02 15:00:00,63,1134,3,0
432,HCM District 1,Electric Scooter,2025-01-23,2025-01-24 05:00:00,29,261,5,1
433,HCM District 1,Bike,2025-01-25,2025-01-27 06:00:00,54,648,4,1
434,Hanoi Center,Electric Scooter,2025-02-24,2025-02-24 15:00:00,15,285,3,0
435,HCM District 1,Electric Scooter,2025-04-06,2025-04-07 14:00:00,38,190,1,1
436,HCM District 1,Bike,2025-09-10,2025-09-11 19:00:00,43,688,5,0
437,Hanoi Center,Car,2025-10-21,2025-10-22 07:00:00,31,155,5,0
438,Da Nang City,Electric Scooter,2025-07-16,2025-07-16 05:00:00,5,60,2,1
439,HCM District 1,Electric Scooter,2025-09-01,2025-09-03 07:00:00,55,825,5,1
440,HCM District 1,Electric Scooter,2025-04-17,2025-04-18 21:00:00,45,315,1,0
441,HCM District 1,Bike,2025-06-27,2025-06-28 02:00:00,26,130,1,0
442,Hanoi Center,Car,2025-07-04,2025-07-05 10:00:00,34,408,3,0
443,HCM District 1,Bike,2025-07-22,2025-07-23 05:00:00,29,551,2,1
444,Da Nang City,Bike,2025-05-13,2025-05-13 11:00:00,11,165,5,0
445,Hanoi Center,Bike,2025-04-11,2025-04-12 23:00:00,47,893,2,1
446,Hanoi Center,Electric Scooter,2025-08-24,2025-08-26 23:00:00,71,1420,1,1
447,Hanoi Center,Car,2025-10-12,2025-10-13 06:00:00,30,450,5,0
448,HCM District 1,Bike,2025-02-20,2025-02-21 21:00:00,45,225,1,1
449,Hanoi Center,Car,2025-08-06,2025-08-07 20:00:00,44,704,3,0
450,Hanoi Center,Bike,2025-05-09,2025-05-11 18:00:00,66,396,3,0
451,HCM District 1,Electric Scooter,2025-09-06,2025-09-08 05:00:00,53,477,2,0
452,HCM District 1,Bike,2025-06-11,2025-06-13 17:00:00,65,1170,3,0
453,Hanoi Center,Bike,2025-03-17,2025-03-19 18:00:00,66,858,3,0
454,Da Nang City,Electric Scooter,2025-09-04,2025-09-04 04:00:00,4,68,5,1
455,Da Nang City,Car,2025-09-24,2025-09-25 11:00:00,35,315,1,1
456,HCM District 1,Electric Scooter,2025-03-11,2025-03-12 15:00:00,39,663,4,0
457,Hanoi Center,Bike,2025-07-17,2025-07-19 11:00:00,59,1180,3,1
458,Hanoi Center,Electric Scooter,2025-09-16,2025-09-18 04:00:00,52,780,3,0
459,Hanoi Center,Electric Scooter,2025-09-18,2025-09-18 04:00:00,4,76,4,0
460,Da Nang City,Electric Scooter,2025-05-24,2025-05-24 02:00:00,2,40,4,0
461,Hanoi Center,Electric Scooter,2025-01-22,2025-01-22 01:00:00,1,11,4,0
462,Da Nang City,Car,2025-07-06,2025-07-07 21:00:00,45,270,3,1
463,HCM District 1,Car,2025-04-07,2025-04-09 01:00:00,49,294,5,0
464,HCM District 1,Bike,2025-02-11,2025-02-13 09:00:00,57,969,5,1
465,Da Nang City,Car,2025-01-27,2025-01-27 16:00:00,16,96,3,1
466,Da Nang City,Electric Scooter,2025-04-04,2025-04-05 11:00:00,35,525,1,0
467,Hanoi Center,Bike,2025-09-22,2025-09-23 01:00:00,25,500,2,0
468,Hanoi Center,Bike,2025-01-19,2025-01-20 23:00:00,47,423,4,0
469,HCM District 1,Bike,2025-06-06,2025-06-06 12:00:00,12,96,4,0
470,HCM District 1,Electric Scooter,2025-01-26,2025-01-27 09:00:00,33,594,2,0
471,HCM District 1,Electric Scooter,2025-06-21,2025-06-23 05:00:00,53,742,4,0
472,HCM District 1,Car,2025-01-22,2025-01-22 16:00:00,16,304,4,0
473,Da Nang City,Car,2025-09-04,2025-09-05 15:00:00,39,390,2,0
474,Da Nang City,Car,2025-07-14,2025-07-15 12:00:00,36,504,3,1
475,Hanoi Center,Bike,2025-02-14,2025-02-14 08:00:00,8,144,1,0
476,Hanoi Center,Car,2025-10-21,2025-10-22 04:00:00,28,252,5,1
477,Da Nang City,Car,2025-07-30,2025-08-01 12:00:00,60,1140,3,1
478,Hanoi Center,Electric Scooter,2025-07-30,2025-08-01 08:00:00,56,560,3,0
479,HCM District 1,Car,2025-08-13,2025-08-15 14:00:00,62,620,3,0
480,HCM District 1,Bike,2025-04-03,2025-04-03 09:00:00,9,126,1,0
481,HCM District 1,Electric Scooter,2025-10-12,2025-10-14 05:00:00,53,689,5,1
482,Da Nang City,Car,2025-01-12,2025-01-12 11:00:00,11,209,1,0
483,HCM District 1,Electric Scooter,2025-02-27,2025-03-01 09:00:00,57,855,2,0
484,HCM District 1,Electric Scooter,2025-07-23,2025-07-23 10:00:00,10,80,2,0
485,HCM District 1,Bike,2025-07-09,2025-07-11 06:00:00,54,972,1,0
486,Hanoi Center,Car,2025-10-26,2025-10-28 22:00:00,70,1050,3,1
487,HCM District 1,Bike,2025-09-24,2025-09-25 09:00:00,33,594,1,1
488,HCM District 1,Bike,2025-04-07,2025-04-07 19:00:00,19,304,5,1
489,Hanoi Center,Car,2025-07-06,2025-07-06 04:00:00,4,44,5,0
490,Da Nang City,Electric Scooter,2025-03-25,2025-03-25 09:00:00,9,144,5,0
491,HCM District 1,Electric Scooter,2025-06-13,2025-06-13 04:00:00,4,32,4,1
492,Hanoi Center,Car,2025-02-11,2025-02-13 20:00:00,68,1292,2,1
493,Hanoi Center,Electric Scooter,2025-04-02,2025-04-04 04:00:00,52,1040,5,1
494,Da Nang City,Electric Scooter,2025-05-14,2025-05-16 18:00:00,66,462,1,0
495,HCM District 1,Car,2025-04-15,2025-04-17 00:00:00,48,384,1,0
496,Da Nang City,Electric Scooter,2025-07-25,2025-07-26 07:00:00,31,341,2,0
497,HCM District 1,Electric Scooter,2025-09-04,2025-09-04 12:00:00,12,156,5,1
498,Hanoi Center,Bike,2025-08-07,2025-08-08 17:00:00,41,615,1,0
499,HCM District 1,Electric Scooter,2025-06-04,2025-06-04 08:00:00,8,104,1,1
500,Hanoi Center,Electric Scooter,2025-01-04,2025-01-05 17:00:00,41,697,2,1
501,Hanoi Center,Car,2025-06-06,2025-06-07 18:00:00,42,672,2,1
502,Hanoi Center,Electric Scooter,2025-08-30,2025-08-30 18:00:00,18,288,3,0
503,Da Nang City,Electric Scooter,2025-01-22,2025-01-22 06:00:00,6,108,4,1
504,Hanoi Center,Bike,2025-02-13,2025-02-14 06:00:00,30,210,2,0
505,Da Nang City,Car,2025-09-25,2025-09-27 14:00:00,62,496,2,1
506,Da Nang City,Car,2025-06-15,2025-06-17 14:00:00,62,806,2,1
507,Da Nang City,Car,2025-03-25,2025-03-26 22:00:00,46,552,1,1
508,Hanoi Center,Bike,2025-07-04,2025-07-05 03:00:00,27,324,5,0
509,Da Nang City,Bike,2025-06-19,2025-06-20 15:00:00,39,546,3,0
510,Hanoi Center,Bike,2025-08-27,2025-08-29 07:00:00,55,275,4,1
511,HCM District 1,Electric Scooter,2025-10-28,2025-10-29 03:00:00,27,297,2,0
512,Hanoi Center,Bike,2025-03-19,2025-03-21 18:00:00,66,594,4,1
513,HCM District 1,Electric Scooter,2025-03-21,2025-03-23 11:00:00,59,649,5,0
514,Da Nang City,Bike,2025-04-23,2025-04-23 16:00:00,16,176,5,0
515,HCM District 1,Car,2025-06-11,2025-06-11 15:00:00,15,285,1,1
516,Hanoi Center,Car,2025-03-23,2025-03-24 23:00:00,47,799,1,1
517,Hanoi Center,Bike,2025-08-12,2025-08-13 01:00:00,25,500,2,1
518,Da Nang City,Electric Scooter,2025-07-12,2025-07-14 17:00:00,65,780,4,1
519,HCM District 1,Bike,2025-06-07,2025-06-08 16:00:00,40,560,4,1
520,HCM District 1,Electric Scooter,2025-09-07,2025-09-09 01:00:00,49,833,2,0
521,Da Nang City,Bike,2025-07-06,2025-07-08 18:00:00,66,858,2,0
522,Hanoi Center,Bike,2025-10-16,2025-10-16 15:00:00,15,210,5,1
523,Hanoi Center,Electric Scooter,2025-05-15,2025-05-15 23:00:00,23,138,1,1
524,Hanoi Center,Bike,2025-01-16,2025-01-16 04:00:00,4,80,4,1
525,Hanoi Center,Bike,2025-04-12,2025-04-12 12:00:00,12,84,1,1
526,Da Nang City,Car,2025-07-20,2025-07-22 13:00:00,61,610,3,1
527,Hanoi Center,Car,2025-05-03,2025-05-04 18:00:00,42,672,5,1
528,Da Nang City,Bike,2025-05-13,2025-05-14 02:00:00,26,494,3,1
529,HCM District 1,Car,2025-07-26,2025-07-28 09:00:00,57,684,1,1
530,Hanoi Center,Bike,2025-02-05,2025-02-07 11:00:00,59,767,5,0
531,Hanoi Center,Car,2025-03-28,2025-03-29 17:00:00,41,738,3,0
532,Da Nang City,Car,2025-08-28,2025-08-30 03:00:00,51,255,3,0
533,Da Nang City,Car,2025-01-15,2025-01-15 04:00:00,4,32,3,1
534,Da Nang City,Bike,2025-09-20,2025-09-21 16:00:00,40,680,4,0
535,Da Nang City,Bike,2025-05-31,2025-06-01 04:00:00,28,252,2,1
536,Hanoi Center,Bike,2025-03-07,2025-03-10 00:00:00,72,936,3,1
537,Hanoi Center,Electric Scooter,2025-07-12,2025-07-14 10:00:00,58,348,4,1
538,HCM District 1,Car,2025-01-02,2025-01-04 20:00:00,68,340,2,1
539,HCM District 1,Car,2025-05-26,2025-05-26 03:00:00,3,57,1,0
540,Da Nang City,Electric Scooter,2025-03-11,2025-03-11 17:00:00,17,306,2,1
541,HCM District 1,Bike,2025-06-09,2025-06-10 06:00:00,30,600,3,0
542,Hanoi Center,Car,2025-04-26,2025-04-28 20:00:00,68,1292,5,0
543,HCM District 1,Bike,2025-03-15,2025-03-17 01:00:00,49,294,4,0
544,Hanoi Center,Bike,2025-10-20,2025-10-20 07:00:00,7,91,3,1
545,Da Nang City,Bike,2025-02-22,2025-02-22 02:00:00,2,16,4,1
546,Hanoi Center,Electric Scooter,2025-06-14,2025-06-15 09:00:00,33,561,4,1
547,HCM District 1,Electric Scooter,2025-01-06,2025-01-08 11:00:00,59,826,3,1
548,Da Nang City,Electric Scooter,2025-05-19,2025-05-20 23:00:00,47,470,2,1
549,Da Nang City,Car,2025-04-24,2025-04-24 10:00:00,10,110,5,0
550,Da Nang City,Car,2025-07-08,2025-07-09 09:00:00,33,198,3,1
551,Hanoi Center,Electric Scooter,2025-06-15,2025-06-17 07:00:00,55,825,5,0
552,Hanoi Center,Bike,2025-01-27,2025-01-29 05:00:00,53,848,2,0
553,Da Nang City,Electric Scooter,2025-08-20,2025-08-22 11:00:00,59,531,2,0
554,Hanoi Center,Car,2025-08-14,2025-08-16 19:00:00,67,670,4,1
555,Da Nang City,Car,2025-08-04,2025-08-04 20:00:00,20,400,2,0
556,Hanoi Center,Bike,2025-04-24,2025-04-25 15:00:00,39,507,3,0
557,HCM District 1,Bike,2025-02-17,2025-02-18 10:00:00,34,578,1,0
558,HCM District 1,Electric Scooter,2025-04-26,2025-04-26 23:00:00,23,368,2,1
559,HCM District 1,Bike,2025-09-24,2025-09-26 19:00:00,67,938,5,1
560,Da Nang City,Car,2025-01-10,2025-01-11 23:00:00,47,799,1,1
561,Da Nang City,Electric Scooter,2025-05-11,2025-05-11 08:00:00,8,160,1,1
562,HCM District 1,Electric Scooter,2025-03-10,2025-03-10 18:00:00,18,252,2,0
563,Da Nang City,Bike,2025-10-15,2025-10-17 23:00:00,71,1278,2,0
564,Da Nang City,Electric Scooter,2025-06-19,2025-06-21 17:00:00,65,715,2,1
565,Da Nang City,Electric Scooter,2025-09-14,2025-09-15 23:00:00,47,329,5,0
566,Hanoi Center,Bike,2025-06-01,2025-06-03 01:00:00,49,490,2,0
567,Da Nang City,Electric Scooter,2025-04-14,2025-04-15 01:00:00,25,400,3,1
568,Da Nang City,Bike,2025-01-06,2025-01-06 03:00:00,3,60,2,1
569,Hanoi Center,Electric Scooter,2025-04-23,2025-04-24 08:00:00,32,608,1,1
570,HCM District 1,Electric Scooter,2025-02-04,2025-02-06 13:00:00,61,793,2,1
571,Hanoi Center,Bike,2025-07-22,2025-07-23 03:00:00,27,486,1,1
572,Hanoi Center,Electric Scooter,2025-05-21,2025-05-21 17:00:00,17,272,4,0
573,HCM District 1,Bike,2025-10-19,2025-10-21 00:00:00,48,720,4,0
574,HCM District 1,Car,2025-02-04,2025-02-04 01:00:00,1,7,4,1
575,Da Nang City,Bike,2025-08-31,2025-09-02 10:00:00,58,348,3,0
576,HCM District 1,Bike,2025-05-23,2025-05-23 09:00:00,9,54,2,0
577,Da Nang City,Bike,2025-10-24,2025-10-26 09:00:00,57,1083,2,0
578,Da Nang City,Car,2025-05-09,2025-05-11 14:00:00,62,1116,3,0
579,Da Nang City,Bike,2025-09-19,2025-09-19 03:00:00,3,27,4,1
580,Da Nang City,Electric Scooter,2025-05-25,2025-05-25 01:00:00,1,9,4,0
581,HCM District 1,Car,2025-10-14,2025-10-15 13:00:00,37,185,5,0
582,HCM District 1,Bike,2025-08-11,2025-08-13 15:00:00,63,819,4,1
583,HCM District 1,Bike,2025-05-30,2025-06-01 00:00:00,48,720,2,1
584,Hanoi Center,Car,2025-09-13,2025-09-15 14:00:00,62,1240,2,0
585,HCM District 1,Car,2025-04-02,2025-04-04 20:00:00,68,340,4,1
586,HCM District 1,Electric Scooter,2025-10-15,2025-10-17 19:00:00,67,1273,1,1
587,HCM District 1,Car,2025-07-27,2025-07-29 08:00:00,56,1008,4,0
588,Da Nang City,Car,2025-05-24,2025-05-25 05:00:00,29,435,1,0
589,Hanoi Center,Car,2025-02-11,2025-02-11 17:00:00,17,289,1,0
590,HCM District 1,Electric Scooter,2025-07-09,2025-07-09 22:00:00,22,440,3,1
591,Da Nang City,Car,2025-06-02,2025-06-04 12:00:00,60,420,5,0
592,HCM District 1,Electric Scooter,2025-08-06,2025-08-06 01:00:00,1,12,4,1
593,HCM District 1,Electric Scooter,2025-01-26,2025-01-26 16:00:00,16,160,5,0
594,Da Nang City,Bike,2025-05-01,2025-05-03 08:00:00,56,1064,3,1
595,Hanoi Center,Car,2025-10-15,2025-10-17 16:00:00,64,1280,4,0
596,Da Nang City,Electric Scooter,2025-04-15,2025-04-15 12:00:00,12,60,4,1
597,Hanoi Center,Car,2025-03-09,2025-03-10 11:00:00,35,560,1,1
598,Da Nang City,Car,2025-10-12,2025-10-12 12:00:00,12,144,4,1
599,Hanoi Center,Bike,2025-09-02,2025-09-02 03:00:00,3,39,2,1
600,Da Nang City,Electric Scooter,2025-10-22,2025-10-23 08:00:00,32,160,5,0
601,Hanoi Center,Car,2025-08-22,2025-08-24 21:00:00,69,897,1,1
602,HCM District 1,Electric Scooter,2025-02-12,2025-02-13 16:00:00,40,320,1,1
603,Da Nang City,Bike,2025-06-04,2025-06-04 08:00:00,8,40,1,0
604,Hanoi Center,Bike,2025-08-23,2025-08-23 19:00:00,19,304,3,0
605,HCM District 1,Electric Scooter,2025-07-31,2025-08-02 19:00:00,67,804,4,1
606,Da Nang City,Car,2025-03-31,2025-04-02 04:00:00,52,832,2,1
607,Hanoi Center,Car,2025-09-13,2025-09-15 17:00:00,65,455,2,0
608,Da Nang City,Electric Scooter,2025-01-15,2025-01-16 16:00:00,40,760,5,1
609,Da Nang City,Electric Scooter,2025-01-15,2025-01-15 14:00:00,14,266,1,0
610,Hanoi Center,Electric Scooter,2025-04-25,2025-04-27 22:00:00,70,770,5,0
611,Da Nang City,Bike,2025-10-07,2025-10-08 08:00:00,32,224,3,0
612,HCM District 1,Bike,2025-07-29,2025-07-29 19:00:00,19,361,1,1
613,Hanoi Center,Electric Scooter,2025-07-29,2025-07-29 22:00:00,22,220,4,0
614,Hanoi Center,Bike,2025-08-28,2025-08-30 11:00:00,59,649,4,1
615,Hanoi Center,Car,2025-05-11,2025-05-12 05:00:00,29,319,4,0
616,HCM District 1,Bike,2025-10-09,2025-10-10 21:00:00,45,855,4,0
617,Hanoi Center,Car,2025-07-16,2025-07-16 12:00:00,12,180,1,0
618,HCM District 1,Car,2025-07-24,2025-07-26 06:00:00,54,810,5,1
619,HCM District 1,Car,2025-01-09,2025-01-10 11:00:00,35,525,3,0
620,Hanoi Center,Car,2025-02-13,2025-02-15 09:00:00,57,399,1,1
621,Hanoi Center,Bike,2025-06-06,2025-06-06 03:00:00,3,33,2,0
622,Hanoi Center,Bike,2025-04-05,2025-04-06 09:00:00,33,462,4,1
623,HCM District 1,Car,2025-09-26,2025-09-26 07:00:00,7,119,3,1
624,Da Nang City,Bike,2025-07-27,2025-07-27 11:00:00,11,99,4,0
625,Hanoi Center,Electric Scooter,2025-05-20,2025-05-21 14:00:00,38,304,3,0
626,HCM District 1,Bike,2025-10-21,2025-10-22 05:00:00,29,406,4,1
627,Hanoi Center,Car,2025-03-31,2025-04-01 09:00:00,33,528,2,1
628,HCM District 1,Car,2025-10-28,2025-10-30 14:00:00,62,806,1,1
629,HCM District 1,Electric Scooter,2025-05-02,2025-05-02 22:00:00,22,132,5,1
630,Da Nang City,Bike,2025-04-19,2025-04-20 18:00:00,42,840,3,1
631,Hanoi Center,Car,2025-05-08,2025-05-11 00:00:00,72,1152,5,1
632,Hanoi Center,Electric Scooter,2025-08-10,2025-08-10 20:00:00,20,100,4,0
633,Da Nang City,Bike,2025-05-09,2025-05-10 12:00:00,36,180,3,1
634,Da Nang City,Electric Scooter,2025-10-27,2025-10-28 16:00:00,40,200,3,0
635,Hanoi Center,Bike,2025-05-14,2025-05-14 08:00:00,8,56,2,1
636,Da Nang City,Electric Scooter,2025-05-12,2025-05-14 14:00:00,62,992,4,0
637,Hanoi Center,Car,2025-05-27,2025-05-29 02:00:00,50,450,2,0
638,HCM District 1,Electric Scooter,2025-03-11,2025-03-11 09:00:00,9,162,2,0
639,Da Nang City,Bike,2025-01-13,2025-01-15 21:00:00,69,690,2,1
640,HCM District 1,Car,2025-02-19,2025-02-22 00:00:00,72,936,1,1
641,Da Nang City,Electric Scooter,2025-09-17,2025-09-19 02:00:00,50,450,2,1
642,Hanoi Center,Bike,2025-06-27,2025-06-27 10:00:00,10,60,5,0
643,Hanoi Center,Bike,2025-03-22,2025-03-23 05:00:00,29,580,1,1
644,Da Nang City,Bike,2025-08-16,2025-08-17 00:00:00,24,480,3,1
645,HCM District 1,Electric Scooter,2025-01-06,2025-01-07 08:00:00,32,608,5,0
646,Hanoi Center,Electric Scooter,2025-01-16,2025-01-18 13:00:00,61,1159,4,0
647,Da Nang City,Electric Scooter,2025-08-03,2025-08-03 17:00:00,17,238,5,0
648,Hanoi Center,Electric Scooter,2025-03-12,2025-03-14 02:00:00,50,600,4,0
649,HCM District 1,Bike,2025-02-07,2025-02-09 04:00:00,52,780,3,0
650,Da Nang City,Car,2025-06-01,2025-06-03 10:00:00,58,348,1,1
651,Hanoi Center,Electric Scooter,2025-08-11,2025-08-13 00:00:00,48,576,3,1
652,Da Nang City,Car,2025-06-25,2025-06-27 21:00:00,69,759,3,0
653,HCM District 1,Electric Scooter,2025-05-14,2025-05-15 06:00:00,30,300,4,1
654,HCM District 1,Electric Scooter,2025-10-01,2025-10-02 00:00:00,24,216,1,1
